consistent_change,latitude,longitude,year
0.0,-1.502297565,-48.06691948,2004
0.0,-1.502297565,-48.06691948,2007
1.0,-10.38133567,-54.73152057,1986
1.0,-15.48152069,-51.14885955,1990
1.0,-2.370609119,-46.68144781,1987
1.0,-20.79271998,-53.15551623,1995
1.0,-20.79271998,-53.15551623,1999
1.0,-20.79271998,-53.15551623,2002
1.0,-20.79271998,-53.15551623,2012
0.0,-20.79271998,-53.15551623,1994
0.0,-20.79271998,-53.15551623,1998
0.0,-20.79271998,-53.15551623,2001
0.0,-20.79271998,-53.15551623,2011
1.0,-13.60314343,-50.51716424,1988
1.0,-10.30452971,-51.55849132,1989
1.0,-10.30452971,-51.55849132,1995
1.0,-10.30452971,-51.55849132,1999
1.0,-10.30452971,-51.55849132,2002
1.0,-10.30452971,-51.55849132,2007
1.0,-10.30452971,-51.55849132,2010
0.0,-10.30452971,-51.55849132,1988
0.0,-10.30452971,-51.55849132,2004
0.0,-10.30452971,-51.55849132,2005
0.0,-10.30452971,-51.55849132,2006
1.0,-10.06198458,-51.25072851,2006
1.0,0.878417601,-50.55785793,1993
1.0,-20.68842557,-42.1827747,2001
1.0,-4.479673743,-42.89989979,2015
1.0,-11.13915444,-41.60282235,2002
1.0,-11.13915444,-41.60282235,2004
1.0,-2.452804968,-54.81371642,1994
1.0,-2.452804968,-54.81371642,1998
1.0,-16.25038874,-58.90706967,1995
1.0,-16.25038874,-58.90706967,1997
1.0,-16.25038874,-58.90706967,2004
1.0,-16.25038874,-58.90706967,2010
1.0,-11.58489848,-57.133795299999996,2000
1.0,-2.805303885,-52.20231389,2007
1.0,-12.17051022,-55.24895017,2005
1.0,-12.17051022,-55.24895017,2010
0.0,-12.17051022,-55.24895017,2009
1.0,-9.348901909,-51.78109385,1988
1.0,-9.348901909,-51.78109385,1990
1.0,-9.348901909,-51.78109385,1999
1.0,-9.348901909,-51.78109385,2002
1.0,-9.348901909,-51.78109385,2004
1.0,-9.348901909,-51.78109385,2007
1.0,-9.348901909,-51.78109385,2010
1.0,-9.348901909,-51.78109385,2012
1.0,-14.96436058,-56.9049944,1994
1.0,-14.96436058,-56.9049944,1997
1.0,-14.96436058,-56.9049944,2008
1.0,-8.801558407,-45.50402597,2001
1.0,-2.915796665,-58.11852852,2013
1.0,-8.529099381,-47.83030323,1985
1.0,-14.83850661,-51.13619331,1992
1.0,-14.83850661,-51.13619331,2000
1.0,-5.33639703,-50.86939367,2002
1.0,-28.89291873,-55.78120198,2002
1.0,-28.89291873,-55.78120198,2009
1.0,-28.89291873,-55.78120198,2012
1.0,-1.913007313,-45.7662442,2000
1.0,-1.913007313,-45.7662442,2003
0.0,-1.913007313,-45.7662442,1998
0.0,-1.913007313,-45.7662442,1999
1.0,1.7669412480000002,-53.00001786,2001
1.0,-31.45446476,-53.79260143,1987
1.0,-31.45446476,-53.79260143,1989
1.0,-31.45446476,-53.79260143,1995
1.0,-31.45446476,-53.79260143,1997
1.0,-31.45446476,-53.79260143,2013
1.0,-31.45446476,-53.79260143,2015
1.0,-14.40003892,-41.26029474,1991
1.0,-7.986067792,-49.51787832,1997
1.0,-18.43652882,-44.65242308,1992
1.0,-18.43652882,-44.65242308,1999
1.0,-18.70494542,-51.96623663,2003
1.0,-21.18025319,-45.1590729,1997
1.0,-21.18025319,-45.1590729,2014
1.0,-7.036368873,-38.95881098,2006
1.0,-3.564470132,-45.50564294,1988
1.0,-3.564470132,-45.50564294,1991
1.0,-3.564470132,-45.50564294,1998
1.0,-3.564470132,-45.50564294,2003
1.0,-29.51060031,-53.80257273,2003
1.0,-9.5981844,-62.98074982,1991
1.0,-9.5981844,-62.98074982,1997
1.0,-9.5981844,-62.98074982,2004
1.0,-9.5981844,-62.98074982,2007
1.0,-9.5981844,-62.98074982,2012
0.0,-9.5981844,-62.98074982,2003
1.0,-10.58534307,-39.74196224,1988
1.0,-1.113416879,-45.86649619,2007
1.0,-12.8679622,-60.08826444,1987
1.0,-12.8679622,-60.08826444,1990
1.0,-12.8679622,-60.08826444,2005
1.0,-12.8679622,-60.08826444,2007
1.0,-31.67895375,-54.02436678,2015
1.0,-12.44269975,-54.40273717,2012
1.0,-21.78931095,-53.04232851,2001
1.0,-16.6605595,-46.98651568,2015
1.0,-15.42061491,-59.11511949,1996
1.0,-15.42061491,-59.11511949,2012
1.0,-15.42061491,-59.11511949,2014
1.0,-15.85692665,-39.24501423,1989
1.0,-15.85692665,-39.24501423,1994
1.0,-15.85692665,-39.24501423,2005
1.0,-15.85692665,-39.24501423,2007
1.0,-31.596757899999997,-54.28793248,1987
1.0,-31.596757899999997,-54.28793248,1991
0.0,-31.596757899999997,-54.28793248,1986
0.0,-31.596757899999997,-54.28793248,1990
1.0,-2.506164895,-57.95979620000001,2006
1.0,-8.868123569,-57.04081967,2006
0.0,-8.868123569,-57.04081967,2005
1.0,-12.10744848,-56.05851191,2011
1.0,-20.33781312,-49.42867561,1994
1.0,-20.33781312,-49.42867561,1997
0.0,-20.33781312,-49.42867561,1996
1.0,-12.09316527,-39.58430791,2007
1.0,-21.24250644,-57.74393104,1990
1.0,-21.24250644,-57.74393104,1995
0.0,-21.24250644,-57.74393104,1989
0.0,-21.24250644,-57.74393104,1994
1.0,-4.616846487,-50.7481211,1998
1.0,-15.14977286,-48.13402363,2015
1.0,-20.18500969,-51.91745811,1995
1.0,-14.94980787,-47.21612507,2007
1.0,-14.94980787,-47.21612507,2011
1.0,-10.08408314,-39.87482307,1986
1.0,-10.08408314,-39.87482307,1992
1.0,-10.08408314,-39.87482307,1995
1.0,-10.25143928,-59.08331913,1990
1.0,-4.185924645,-48.76571893,1991
1.0,-6.4178788,-48.15234926,2010
1.0,-21.53436908,-53.22396786,1998
1.0,-21.53436908,-53.22396786,2003
0.0,-21.53436908,-53.22396786,1996
0.0,-21.53436908,-53.22396786,1997
0.0,-21.53436908,-53.22396786,2002
1.0,-31.01141566,-51.509712799999996,1989
1.0,-31.01141566,-51.509712799999996,2002
0.0,-31.01141566,-51.509712799999996,2001
1.0,-15.17052394,-47.56592904,1990
1.0,-15.17052394,-47.56592904,2007
0.0,-15.17052394,-47.56592904,2006
1.0,-26.03951006,-50.05093861,1991
1.0,-14.69675246,-40.74178715,2007
1.0,-14.69675246,-40.74178715,2015
1.0,-11.04510083,-62.48326282,2007
1.0,-17.38011004,-55.38531443,1989
1.0,-17.38011004,-55.38531443,1992
0.0,-17.38011004,-55.38531443,1991
1.0,-0.346165795,-55.74724566,2005
1.0,-0.346165795,-55.74724566,2014
1.0,-16.2773382,-59.11350252,1989
1.0,-16.2773382,-59.11350252,1995
1.0,-16.2773382,-59.11350252,1998
0.0,-16.2773382,-59.11350252,1994
0.0,-16.2773382,-59.11350252,1997
1.0,-4.439249555,-44.29884618,2004
1.0,-29.07240212,-51.99884547,2002
1.0,-11.41349993,-40.06832019,2011
1.0,-27.90818551,-51.5248045,1986
1.0,-10.88502104,-41.04685502,1988
1.0,-10.88502104,-41.04685502,1990
1.0,-11.00467664,-58.70818267,2005
1.0,-10.33686906,-37.65742163,1989
1.0,-6.169674287,-40.94444708,2011
0.0,-6.169674287,-40.94444708,2010
0.0,-6.169674287,-40.94444708,2015
1.0,-13.23932574,-53.95941858,1998
1.0,-0.6229367339999999,-52.31469313,1991
1.0,-0.6229367339999999,-52.31469313,1997
1.0,-0.6229367339999999,-52.31469313,2000
0.0,-0.6229367339999999,-52.31469313,1990
1.0,-20.85793767,-51.77220053,2001
1.0,-20.85793767,-51.77220053,2011
1.0,-2.768113632,-49.2553906,1996
1.0,-2.768113632,-49.2553906,1999
0.0,-2.768113632,-49.2553906,1994
0.0,-2.768113632,-49.2553906,1995
1.0,-15.43705408,-59.39674133,1996
1.0,-15.43705408,-59.39674133,2008
1.0,-15.43705408,-59.39674133,2013
1.0,-14.67923531,-46.58442976,2003
1.0,-14.67923531,-46.58442976,2010
0.0,-14.67923531,-46.58442976,2002
1.0,-11.67517917,-62.54174314,1996
1.0,-30.999288399999998,-54.89860721,2005
1.0,-10.77641473,-36.89286549,2001
0.0,-10.77641473,-36.89286549,2000
1.0,-29.67175808,-55.93993429,1998
1.0,-29.67175808,-55.93993429,2003
0.0,-29.67175808,-55.93993429,1997
1.0,-8.8217705,-39.74573517,1996
1.0,-8.8217705,-39.74573517,2002
1.0,-8.8217705,-39.74573517,2011
0.0,-8.8217705,-39.74573517,1995
0.0,-8.8217705,-39.74573517,2001
1.0,-13.48564379,-54.31892436,1994
0.0,-13.48564379,-54.31892436,1993
1.0,-11.87891708,-63.21116769,2002
1.0,-7.654050463,-41.68178427,2010
1.0,-7.654050463,-41.68178427,2014
1.0,-5.38463656,-36.77132343,1987
1.0,-5.38463656,-36.77132343,1989
1.0,-17.00443459,-48.29410341,1987
1.0,-17.00443459,-48.29410341,2003
1.0,-2.007060924,-53.98906299,1994
1.0,-2.007060924,-53.98906299,2007
1.0,-2.007060924,-53.98906299,2012
1.0,-2.007060924,-53.98906299,2014
1.0,-9.507364725,-56.82630198,1985
1.0,-9.507364725,-56.82630198,1990
1.0,-9.507364725,-56.82630198,1992
1.0,-9.507364725,-56.82630198,2001
1.0,-9.507364725,-56.82630198,2006
1.0,-21.36728243,-45.86137579,2014
1.0,-10.19834884,-67.48562131,2009
1.0,-10.12774126,-48.36902291,1988
1.0,-10.12774126,-48.36902291,1993
1.0,-10.12774126,-48.36902291,1999
1.0,-10.12774126,-48.36902291,2001
1.0,-10.12774126,-48.36902291,2009
1.0,-10.12774126,-48.36902291,2011
1.0,-14.48115679,-56.77509801,2000
1.0,-13.61500119,-56.15768591,1997
1.0,-13.61500119,-56.15768591,2011
1.0,-13.61500119,-56.15768591,2015
1.0,-8.924178442999999,-68.73931012,1987
1.0,-4.40017284,-48.94816677,2015
1.0,-21.25786763,-54.49571281,1986
1.0,-21.25786763,-54.49571281,1988
1.0,-21.25786763,-54.49571281,2008
1.0,-6.312506417000001,-48.46523247,2002
1.0,-11.05453314,-42.73928102,1990
1.0,-30.76994851,-50.58642435,2012
1.0,-11.40837953,-42.71475701,1987
1.0,-14.18552123,-60.47283321,1987
0.0,-14.18552123,-60.47283321,1986
1.0,-11.62855661,-55.05868699,1987
1.0,-20.23082377,-56.73898573,2002
1.0,-20.23082377,-56.73898573,2014
0.0,-20.23082377,-56.73898573,2001
1.0,-15.62111889,-52.25540432,1989
1.0,-15.62111889,-52.25540432,1994
1.0,-15.76772394,-59.61530144,1991
1.0,-15.76772394,-59.61530144,1993
1.0,-15.76772394,-59.61530144,1999
1.0,-15.76772394,-59.61530144,2005
1.0,-15.76772394,-59.61530144,2008
0.0,-15.76772394,-59.61530144,2004
1.0,-7.045531689,-37.74096495,1997
1.0,-7.045531689,-37.74096495,2005
1.0,-7.045531689,-37.74096495,2009
1.0,-20.41111564,-56.34444566,2002
1.0,-8.031881871,-50.79474367,1993
1.0,-8.031881871,-50.79474367,2010
0.0,-8.031881871,-50.79474367,1992
0.0,-8.031881871,-50.79474367,2009
1.0,-9.746406422,-58.15841371,1996
1.0,-9.746406422,-58.15841371,2001
0.0,-9.746406422,-58.15841371,1995
0.0,-9.746406422,-58.15841371,2000
1.0,-5.448776272000001,-48.46981388,1987
1.0,-5.448776272000001,-48.46981388,1990
1.0,-5.448776272000001,-48.46981388,1993
1.0,-5.448776272000001,-48.46981388,1999
0.0,-5.448776272000001,-48.46981388,1992
0.0,-5.448776272000001,-48.46981388,1998
1.0,-19.36978857,-57.20062996,1991
1.0,-1.046851716,-48.08497561,1992
1.0,-1.046851716,-48.08497561,1995
1.0,-1.046851716,-48.08497561,1997
1.0,-1.046851716,-48.08497561,2002
0.0,-1.046851716,-48.08497561,2001
1.0,-12.63511888,-52.78819511,2002
1.0,-12.63511888,-52.78819511,2009
1.0,-12.63511888,-52.78819511,2012
1.0,-10.76994686,-58.46887148,1991
1.0,-10.76994686,-58.46887148,1994
1.0,-4.758870133,-42.30889817,2011
1.0,-11.05830606,-39.39970412,2000
1.0,-16.01754542,-47.13527669,2007
1.0,-16.01754542,-47.13527669,2011
1.0,-16.01754542,-47.13527669,2014
1.0,-3.452360384,-65.06798538,2004
1.0,-14.87165444,-52.69548898,1989
1.0,-13.70528188,-52.26241118,1987
1.0,-13.70528188,-52.26241118,1999
1.0,-13.70528188,-52.26241118,2001
1.0,-13.70528188,-52.26241118,2007
1.0,-13.70528188,-52.26241118,2012
1.0,-30.08947468,-50.40451551,1986
1.0,-30.08947468,-50.40451551,1993
1.0,-30.08947468,-50.40451551,2000
1.0,-30.08947468,-50.40451551,2003
1.0,-30.08947468,-50.40451551,2005
1.0,-30.08947468,-50.40451551,2011
1.0,-30.08947468,-50.40451551,2014
0.0,-30.08947468,-50.40451551,1992
0.0,-30.08947468,-50.40451551,2002
0.0,-30.08947468,-50.40451551,2009
0.0,-30.08947468,-50.40451551,2010
1.0,-4.6421789780000005,-47.70660521,2003
0.0,-4.6421789780000005,-47.70660521,2002
1.0,-28.88133046,-50.1064545,1987
1.0,-11.13888494,-52.76070667,1987
1.0,-10.01994343,-40.41704618,1985
1.0,-10.01994343,-40.41704618,1992
1.0,-10.01994343,-40.41704618,2007
1.0,-10.01994343,-40.41704618,2012
1.0,-6.536186923,-38.55241314,1992
1.0,-5.8748472110000005,-46.61407417,1993
1.0,-5.8748472110000005,-46.61407417,1995
1.0,-5.8748472110000005,-46.61407417,2002
1.0,-26.52918172,-51.21246027,1988
1.0,-26.52918172,-51.21246027,1996
1.0,-26.52918172,-51.21246027,2004
1.0,-8.041853171,-43.67873914,1985
1.0,-8.041853171,-43.67873914,1987
1.0,-10.19942682,-61.43088646,1986
1.0,-10.19942682,-61.43088646,1988
1.0,-10.19942682,-61.43088646,1992
1.0,-10.19942682,-61.43088646,1996
1.0,-10.19942682,-61.43088646,1999
1.0,-10.19942682,-61.43088646,2002
1.0,-10.19942682,-61.43088646,2013
0.0,-10.19942682,-61.43088646,2011
0.0,-10.19942682,-61.43088646,2012
1.0,-9.87145191,-37.08285917,2015
0.0,-9.87145191,-37.08285917,2014
1.0,-16.64304235,-43.71000052,2006
1.0,-16.64304235,-43.71000052,2009
1.0,-9.734818155,-51.03971425,1987
1.0,-9.734818155,-51.03971425,1991
1.0,-9.734818155,-51.03971425,1995
1.0,-9.734818155,-51.03971425,2001
1.0,-9.734818155,-51.03971425,2004
1.0,-9.734818155,-51.03971425,2010
1.0,-9.734818155,-51.03971425,2015
0.0,-9.734818155,-51.03971425,1986
0.0,-9.734818155,-51.03971425,2000
1.0,-13.14796708,-58.86907094,2015
0.0,-13.14796708,-58.86907094,2014
1.0,-15.724874300000002,-55.65750396,1997
0.0,-15.724874300000002,-55.65750396,1996
1.0,-9.242182052999999,-57.26099675,1993
1.0,-9.242182052999999,-57.26099675,1996
1.0,-9.242182052999999,-57.26099675,2009
1.0,-9.242182052999999,-57.26099675,2011
1.0,-3.377710384,-49.10339565,1986
1.0,-12.30471852,-49.46883031,2012
1.0,-11.50728404,-57.12867489999999,1990
1.0,-11.50728404,-57.12867489999999,2008
1.0,-14.83850661,-58.79495992,1986
1.0,-6.620538728,-52.09801948,1994
1.0,-4.4831771730000005,-41.21124672,1986
1.0,-4.4831771730000005,-41.21124672,1994
1.0,-4.4831771730000005,-41.21124672,1997
1.0,-5.801814178,-52.7590897,1991
1.0,-5.801814178,-52.7590897,1999
1.0,-5.801814178,-52.7590897,2002
1.0,-5.801814178,-52.7590897,2005
1.0,-17.45907196,-45.74737958,1987
1.0,-17.45907196,-45.74737958,2007
0.0,-17.45907196,-45.74737958,1985
0.0,-17.45907196,-45.74737958,1986
0.0,-17.45907196,-45.74737958,2006
1.0,-20.61135012,-52.6149101,2005
1.0,-16.17708622,-44.24467777,1985
1.0,-16.06713242,-48.38357561,2014
1.0,-10.1355566,-52.08346677,1998
1.0,-15.03523766,-51.58571027,1988
1.0,-15.03523766,-51.58571027,1992
1.0,-15.03523766,-51.58571027,1997
1.0,-15.97577376,-54.78353302,1991
1.0,-13.45007051,-40.28229889,2007
1.0,-13.45007051,-40.28229889,2011
1.0,-22.67001926,-50.10995793,2003
1.0,-5.948149738,-38.74483228,1989
1.0,-5.948149738,-38.74483228,1998
1.0,-20.43483117,-43.59546532,1988
1.0,-14.311644699999999,-58.33735812,1986
1.0,-15.38288567,-50.26330035,1994
1.0,-15.09506546,-56.17735902,1986
1.0,-15.09506546,-56.17735902,1989
1.0,-15.09506546,-56.17735902,1991
1.0,-15.09506546,-56.17735902,1999
1.0,-15.09506546,-56.17735902,2003
1.0,-15.09506546,-56.17735902,2006
1.0,-8.416720139,-38.54082488,1993
1.0,-8.416720139,-38.54082488,2000
1.0,-15.13009975,-43.94014889,1985
1.0,-15.13009975,-43.94014889,1991
1.0,-12.53055498,-42.9093321,1997
0.0,-12.53055498,-42.9093321,1996
1.0,-14.13081383,-48.30919511,1988
1.0,-14.13081383,-48.30919511,2004
1.0,-14.13081383,-48.30919511,2008
1.0,-1.287240886,-60.15024819,2003
1.0,-8.548502991,-39.26387885,2006
1.0,-8.548502991,-39.26387885,2011
1.0,-3.4189430560000003,-45.34259871,1994
1.0,-31.48949905,-52.95635974,1988
1.0,-31.48949905,-52.95635974,1997
1.0,-9.913223571,-61.23092148,1997
1.0,-9.889777542000001,-38.75399509,2003
1.0,-12.22737357,-44.89362073,1986
1.0,-12.22737357,-44.89362073,1988
1.0,-12.22737357,-44.89362073,1999
1.0,-12.22737357,-44.89362073,2014
1.0,-12.21470733,-43.80971351,1992
1.0,-16.10189723,-58.79495992,2011
1.0,-6.567717789,-42.87537579,1986
1.0,-6.567717789,-42.87537579,1990
1.0,-15.729725199999997,-53.36383555,1986
1.0,-15.729725199999997,-53.36383555,1993
1.0,-15.729725199999997,-53.36383555,2009
1.0,-15.729725199999997,-53.36383555,2014
1.0,-31.38951656,-54.78811443,2009
1.0,-17.63936383,-53.35817616,1991
1.0,-17.63936383,-53.35817616,2000
1.0,-5.118645405,-37.65337921,1995
1.0,-5.710725008,-47.42929529,2008
1.0,-5.710725008,-47.42929529,2014
1.0,-19.16443369,-52.64697995,2006
1.0,-5.022974827,-45.83523482,2011
1.0,-24.91625663,-50.74892959,1987
1.0,-13.44414163,-41.86207614,1986
1.0,-13.44414163,-41.86207614,1996
1.0,-13.44414163,-41.86207614,2000
1.0,-13.44414163,-41.86207614,2005
1.0,-9.887082596,-64.98498105,1991
1.0,-19.19488658,-55.39043483,2004
1.0,-19.19488658,-55.39043483,2009
1.0,-11.17688368,-49.00071821,2004
1.0,-11.17688368,-49.00071821,2013
0.0,-11.17688368,-49.00071821,2003
1.0,-7.467829704,-48.25125377,1991
1.0,-7.467829704,-48.25125377,1993
1.0,-7.279991977999999,-50.46703825,2011
0.0,-7.279991977999999,-50.46703825,2010
1.0,-7.788528261000001,-70.61256698,2008
1.0,-17.10549506,-40.06939816,2013
0.0,-17.10549506,-40.06939816,2015
1.0,-13.43902123,-40.53589329,1994
1.0,-13.43902123,-40.53589329,2015
1.0,-19.03561528,-42.39432795,1992
1.0,-19.03561528,-42.39432795,2008
1.0,-19.03561528,-42.39432795,2013
0.0,-19.03561528,-42.39432795,1991
0.0,-19.03561528,-42.39432795,2007
1.0,-11.52587917,-39.20863246,1988
1.0,-20.069666,-53.52876623,1998
1.0,-20.75418225,-53.32071641,1986
1.0,-20.75418225,-53.32071641,1996
1.0,-20.75418225,-53.32071641,1999
1.0,-20.75418225,-53.32071641,2009
1.0,-20.75418225,-53.32071641,2011
1.0,-9.919691441,-38.04306838,2013
1.0,-10.93999794,-48.62369529,1985
1.0,-10.93999794,-48.62369529,1987
1.0,-14.12407646,-53.33311317,2005
1.0,-19.03345932,-43.91858932,2006
1.0,-9.213615627000001,-43.00688914,2004
1.0,-4.308544681,-45.43180142,1986
1.0,-4.308544681,-45.43180142,1993
1.0,-4.308544681,-45.43180142,2004
1.0,-4.308544681,-45.43180142,2013
1.0,-4.308544681,-45.43180142,2015
1.0,-18.15463748,-47.27137146,1986
1.0,-18.15463748,-47.27137146,1997
1.0,-18.15463748,-47.27137146,2006
1.0,-18.15463748,-47.27137146,2008
0.0,-18.15463748,-47.27137146,1995
0.0,-18.15463748,-47.27137146,1996
1.0,-3.843397027,-41.12554744,1998
1.0,-3.843397027,-41.12554744,2014
1.0,-9.233558227,-67.17462456,1999
1.0,-14.7396021,-57.67413194,1997
1.0,-9.719995953,-56.11025487,2006
1.0,-9.719995953,-56.11025487,2008
1.0,-11.98940986,-40.44318715,2000
1.0,-19.86323315,-47.11533409,1996
0.0,-19.86323315,-47.11533409,1995
1.0,-11.12972213,-55.21122093,2001
1.0,-4.13094775,-45.40377398,1987
0.0,-4.13094775,-45.40377398,1986
1.0,-17.37660661,-47.31961099,1990
1.0,-17.37660661,-47.31961099,2003
1.0,-16.87615517,-54.6800471,2008
1.0,0.39224936899999996,-65.42533521,2012
0.0,0.39224936899999996,-65.42533521,2011
1.0,-12.48689686,-45.73498283,1999
1.0,-12.48689686,-45.73498283,2001
1.0,-12.48689686,-45.73498283,2013
0.0,-12.48689686,-45.73498283,1998
1.0,-10.37567628,-67.83246084,1986
1.0,-13.08813928,-58.91111209,1998
0.0,-13.08813928,-58.91111209,1997
1.0,-20.03651817,-54.26960685,2004
1.0,-10.56540047,-57.91074819,1994
1.0,-10.56540047,-57.91074819,1997
1.0,-10.56540047,-57.91074819,2004
0.0,-10.56540047,-57.91074819,2003
1.0,-22.01784236,-52.92779331,2003
1.0,-22.01784236,-52.92779331,2015
1.0,-2.813119228,-51.69000468,1985
1.0,-2.813119228,-51.69000468,1988
0.0,-2.813119228,-51.69000468,1987
1.0,-10.13959902,-55.25568754,2001
1.0,-12.52570408,-40.48495881,2003
1.0,-7.792840174,-45.95165648,1985
1.0,-7.792840174,-45.95165648,1989
1.0,-7.792840174,-45.95165648,1993
1.0,-7.792840174,-45.95165648,1995
1.0,-7.792840174,-45.95165648,2009
1.0,-7.792840174,-45.95165648,2011
1.0,-12.40739596,-41.26056423,1997
1.0,-12.40739596,-41.26056423,2015
1.0,-0.906984027,-54.80051118,1992
1.0,-0.906984027,-54.80051118,2008
1.0,-0.906984027,-54.80051118,2013
0.0,-0.906984027,-54.80051118,2012
1.0,-12.03333747,-60.47256372,1995
1.0,-4.302615801,-41.30476134,1998
1.0,-4.302615801,-41.30476134,2005
1.0,-20.41677503,-58.01019169,2003
1.0,-13.47567249,-52.85260432,2014
1.0,-27.28403605,-50.56486479,1991
1.0,-9.228168335,-35.91244419,2013
1.0,-7.69151021,-65.74845921,2002
1.0,-7.69151021,-65.74845921,2010
1.0,-7.69151021,-65.74845921,2012
0.0,-7.69151021,-65.74845921,2015
1.0,-14.39734397,-58.40715722,2000
1.0,-14.39734397,-58.40715722,2013
0.0,-14.39734397,-58.40715722,1999
0.0,-14.39734397,-58.40715722,2012
1.0,-4.7036237430000005,-38.32199527,1991
1.0,-17.745814199999998,-43.50572362,1988
1.0,-17.745814199999998,-43.50572362,1990
1.0,-17.745814199999998,-43.50572362,1993
1.0,-17.745814199999998,-43.50572362,1995
1.0,-17.745814199999998,-43.50572362,1997
1.0,-17.745814199999998,-43.50572362,2005
1.0,-17.745814199999998,-43.50572362,2013
0.0,-17.745814199999998,-43.50572362,1986
0.0,-17.745814199999998,-43.50572362,1987
0.0,-17.745814199999998,-43.50572362,1999
0.0,-17.745814199999998,-43.50572362,2000
0.0,-17.745814199999998,-43.50572362,2001
0.0,-17.745814199999998,-43.50572362,2002
0.0,-17.745814199999998,-43.50572362,2003
0.0,-17.745814199999998,-43.50572362,2004
1.0,-8.00304595,-49.10689908,1988
1.0,-8.00304595,-49.10689908,1992
1.0,-8.00304595,-49.10689908,1995
1.0,-8.00304595,-49.10689908,1999
1.0,-8.00304595,-49.10689908,2003
0.0,-8.00304595,-49.10689908,1990
0.0,-8.00304595,-49.10689908,1991
0.0,-8.00304595,-49.10689908,1994
0.0,-8.00304595,-49.10689908,1997
0.0,-8.00304595,-49.10689908,1998
0.0,-8.00304595,-49.10689908,2002
1.0,-26.694381899999996,-49.16133699,1993
1.0,-26.694381899999996,-49.16133699,1995
1.0,-26.694381899999996,-49.16133699,1999
1.0,-26.694381899999996,-49.16133699,2009
0.0,-26.694381899999996,-49.16133699,1997
0.0,-26.694381899999996,-49.16133699,1998
0.0,-26.694381899999996,-49.16133699,2008
1.0,-15.75586618,-43.87897362,1989
1.0,-15.75586618,-43.87897362,1991
1.0,-32.92725267,-52.82834981,2000
1.0,-32.92725267,-52.82834981,2005
1.0,-14.06694361,-52.35915973,1992
1.0,-14.06694361,-52.35915973,1999
1.0,-17.31866528,-44.02396171,1995
1.0,-17.31866528,-44.02396171,1997
1.0,-17.31866528,-44.02396171,2001
0.0,-17.31866528,-44.02396171,1999
0.0,-17.31866528,-44.02396171,2000
1.0,-21.97930464,-44.10454059,2006
1.0,-6.181532048999999,-40.63668427,1998
0.0,-6.181532048999999,-40.63668427,1997
1.0,-22.14261835,-43.63562001,1995
1.0,-15.02068495,-40.04676062,1996
1.0,-15.02068495,-40.04676062,2000
1.0,-15.02068495,-40.04676062,2003
1.0,-15.02068495,-40.04676062,2009
1.0,-15.02068495,-40.04676062,2012
1.0,-8.592700103,-51.45689186,2000
1.0,-12.86499776,-61.36782473,2004
1.0,-12.86499776,-61.36782473,2007
0.0,-12.86499776,-61.36782473,2006
1.0,-6.92803205,-39.55601098,2001
1.0,-6.92803205,-39.55601098,2005
1.0,-14.88566816,-45.089273799999994,1986
1.0,-14.88566816,-45.089273799999994,1992
1.0,-16.19244741,-53.988524,1995
