system:index,Lat,Lon,one_change,.geo
4009,-20.783938298717167,-40.93698737352416,1,"{""type"":""Point"",""coordinates"":[-40.93698737352416,-20.783938298717167]}"
4013,-9.422813767564758,-67.85294099739306,1,"{""type"":""Point"",""coordinates"":[-67.85294099739306,-9.422813767564758]}"
4017,-6.649548653019646,-60.0425374027787,1,"{""type"":""Point"",""coordinates"":[-60.0425374027787,-6.649548653019646]}"
4021,-12.886746410755526,-54.007193865217786,1,"{""type"":""Point"",""coordinates"":[-54.007193865217786,-12.886746410755526]}"
4023,-1.994754040180787,-47.13809814529451,1,"{""type"":""Point"",""coordinates"":[-47.13809814529451,-1.994754040180787]}"
4024,-20.33201069823368,-41.590408802036684,1,"{""type"":""Point"",""coordinates"":[-41.590408802036684,-20.33201069823368]}"
4028,-16.452957365773102,-49.8783139992209,1,"{""type"":""Point"",""coordinates"":[-49.8783139992209,-16.452957365773102]}"
4030,-2.687461927078082,-47.494109041166894,1,"{""type"":""Point"",""coordinates"":[-47.494109041166894,-2.687461927078082]}"
4033,-3.9236929848584827,-50.65955636903189,1,"{""type"":""Point"",""coordinates"":[-50.65955636903189,-3.9236929848584827]}"
4037,-8.213046685014275,-63.13160698570246,1,"{""type"":""Point"",""coordinates"":[-63.13160698570246,-8.213046685014275]}"
4039,-11.57852593708405,-60.65828001170784,1,"{""type"":""Point"",""coordinates"":[-60.65828001170784,-11.57852593708405]}"
4043,-21.8311075554573,-53.67670510768471,1,"{""type"":""Point"",""coordinates"":[-53.67670510768471,-21.8311075554573]}"
4058,1.4505806471452745,-60.310037552096695,1,"{""type"":""Point"",""coordinates"":[-60.310037552096695,1.4505806471452745]}"
4060,-19.54665654525034,-53.4651647154176,1,"{""type"":""Point"",""coordinates"":[-53.4651647154176,-19.54665654525034]}"
4069,-2.3403471694876927,-47.736703639293026,1,"{""type"":""Point"",""coordinates"":[-47.736703639293026,-2.3403471694876927]}"
4072,-11.448398791014219,-63.13733966691684,1,"{""type"":""Point"",""coordinates"":[-63.13733966691684,-11.448398791014219]}"
4074,-18.371034602255055,-54.2798385424017,1,"{""type"":""Point"",""coordinates"":[-54.2798385424017,-18.371034602255055]}"
4076,-5.9208761803255685,-50.066767472223844,1,"{""type"":""Point"",""coordinates"":[-50.066767472223844,-5.9208761803255685]}"
4079,-12.981938011199057,-58.5896870464668,1,"{""type"":""Point"",""coordinates"":[-58.5896870464668,-12.981938011199057]}"
4082,-22.706469925141484,-52.41601015873493,1,"{""type"":""Point"",""coordinates"":[-52.41601015873493,-22.706469925141484]}"
4083,-21.403481803619034,-54.35722241281818,1,"{""type"":""Point"",""coordinates"":[-54.35722241281818,-21.403481803619034]}"
4085,-15.309372460567223,-50.61171557102447,1,"{""type"":""Point"",""coordinates"":[-50.61171557102447,-15.309372460567223]}"
4104,-12.773460410185017,-54.78888279740604,1,"{""type"":""Point"",""coordinates"":[-54.78888279740604,-12.773460410185017]}"
4120,-13.27951579626701,-54.13757683061963,1,"{""type"":""Point"",""coordinates"":[-54.13757683061963,-13.27951579626701]}"
4121,-28.403867786948243,-49.47931761872686,1,"{""type"":""Point"",""coordinates"":[-49.47931761872686,-28.403867786948243]}"
4128,-6.453059524201784,-48.16449985938967,1,"{""type"":""Point"",""coordinates"":[-48.16449985938967,-6.453059524201784]}"
4132,-3.797673191563184,-49.30117213738896,1,"{""type"":""Point"",""coordinates"":[-49.30117213738896,-3.797673191563184]}"
4135,-2.4915337635326,-58.05233838692583,1,"{""type"":""Point"",""coordinates"":[-58.05233838692583,-2.4915337635326]}"
4136,-12.448524379703315,-50.14107717708037,1,"{""type"":""Point"",""coordinates"":[-50.14107717708037,-12.448524379703315]}"
4137,-17.654688681746002,-49.90435380453441,1,"{""type"":""Point"",""coordinates"":[-49.90435380453441,-17.654688681746002]}"
4138,-3.3785463280616113,-47.201159859931145,1,"{""type"":""Point"",""coordinates"":[-47.201159859931145,-3.3785463280616113]}"
4142,-25.388339440093603,-52.28717118548071,1,"{""type"":""Point"",""coordinates"":[-52.28717118548071,-25.388339440093603]}"
4143,-5.5184416865533334,-47.32829721936217,1,"{""type"":""Point"",""coordinates"":[-47.32829721936217,-5.5184416865533334]}"
4146,-29.877359340495644,-53.08082734955339,1,"{""type"":""Point"",""coordinates"":[-53.08082734955339,-29.877359340495644]}"
4147,-15.02977475809808,-54.049711109020365,1,"{""type"":""Point"",""coordinates"":[-54.049711109020365,-15.02977475809808]}"
4148,-32.77180358125267,-52.472406814228904,1,"{""type"":""Point"",""coordinates"":[-52.472406814228904,-32.77180358125267]}"
4152,-2.0466980410464584,-54.54559648174373,1,"{""type"":""Point"",""coordinates"":[-54.54559648174373,-2.0466980410464584]}"
4166,-7.158515966626613,-50.066918945303144,1,"{""type"":""Point"",""coordinates"":[-50.066918945303144,-7.158515966626613]}"
4178,-9.765824222726108,-61.99106265405876,1,"{""type"":""Point"",""coordinates"":[-61.99106265405876,-9.765824222726108]}"
4182,-6.7607778600765895,-61.40205125171083,1,"{""type"":""Point"",""coordinates"":[-61.40205125171083,-6.7607778600765895]}"
4184,-15.802451712565155,-55.63350832558668,1,"{""type"":""Point"",""coordinates"":[-55.63350832558668,-15.802451712565155]}"
4187,-11.29672575344117,-37.28017025426214,1,"{""type"":""Point"",""coordinates"":[-37.28017025426214,-11.29672575344117]}"
4188,-1.802838842138671,-49.08293892391918,1,"{""type"":""Point"",""coordinates"":[-49.08293892391918,-1.802838842138671]}"
4193,-13.90322703697924,-55.19171215326907,1,"{""type"":""Point"",""coordinates"":[-55.19171215326907,-13.90322703697924]}"
4202,-13.477401371685835,-60.29459333272251,1,"{""type"":""Point"",""coordinates"":[-60.29459333272251,-13.477401371685835]}"
4209,-19.606516972976518,-57.53620883484057,1,"{""type"":""Point"",""coordinates"":[-57.53620883484057,-19.606516972976518]}"
4211,-21.17173875582472,-57.787646469658384,1,"{""type"":""Point"",""coordinates"":[-57.787646469658384,-21.17173875582472]}"
4213,-29.195317541817698,-54.36714890553919,1,"{""type"":""Point"",""coordinates"":[-54.36714890553919,-29.195317541817698]}"
4214,-30.484107030007095,-55.26720769261742,1,"{""type"":""Point"",""coordinates"":[-55.26720769261742,-30.484107030007095]}"
4215,-12.921648707220983,-62.37082302643186,1,"{""type"":""Point"",""coordinates"":[-62.37082302643186,-12.921648707220983]}"
4217,-17.69690904307936,-51.80500155735409,1,"{""type"":""Point"",""coordinates"":[-51.80500155735409,-17.69690904307936]}"
4218,-11.03469092303939,-50.86181306088945,1,"{""type"":""Point"",""coordinates"":[-50.86181306088945,-11.03469092303939]}"
4223,-31.288320935511585,-51.1256654603206,1,"{""type"":""Point"",""coordinates"":[-51.1256654603206,-31.288320935511585]}"
4225,-12.286848298634187,-62.06798240873795,1,"{""type"":""Point"",""coordinates"":[-62.06798240873795,-12.286848298634187]}"
4231,-13.132498958034478,-56.22544381100283,1,"{""type"":""Point"",""coordinates"":[-56.22544381100283,-13.132498958034478]}"
4234,-10.0519706179896,-63.28338765044053,1,"{""type"":""Point"",""coordinates"":[-63.28338765044053,-10.0519706179896]}"
4236,-16.064862002385485,-52.49240268053439,1,"{""type"":""Point"",""coordinates"":[-52.49240268053439,-16.064862002385485]}"
4237,-15.399793332466306,-55.46996212422878,1,"{""type"":""Point"",""coordinates"":[-55.46996212422878,-15.399793332466306]}"
4238,-21.59053126604232,-54.2111333198421,1,"{""type"":""Point"",""coordinates"":[-54.2111333198421,-21.59053126604232]}"
4239,-11.568158173880414,-56.50755554183661,1,"{""type"":""Point"",""coordinates"":[-56.50755554183661,-11.568158173880414]}"
4241,-4.675268191473384,-47.21136066472375,1,"{""type"":""Point"",""coordinates"":[-47.21136066472375,-4.675268191473384]}"
4248,-1.5632277069817166,-48.02261081874849,1,"{""type"":""Point"",""coordinates"":[-48.02261081874849,-1.5632277069817166]}"
4250,-3.532670135159192,-61.43205796609079,1,"{""type"":""Point"",""coordinates"":[-61.43205796609079,-3.532670135159192]}"
4254,-17.85191822672979,-50.701491058911046,1,"{""type"":""Point"",""coordinates"":[-50.701491058911046,-17.85191822672979]}"
4257,-13.204261952263613,-56.21066028487131,1,"{""type"":""Point"",""coordinates"":[-56.21066028487131,-13.204261952263613]}"
4261,-20.716475550289417,-53.729863791283876,1,"{""type"":""Point"",""coordinates"":[-53.729863791283876,-20.716475550289417]}"
4275,-7.143318839179389,-50.6148445865503,1,"{""type"":""Point"",""coordinates"":[-50.6148445865503,-7.143318839179389]}"
4279,-18.28438780147699,-50.55981444206113,1,"{""type"":""Point"",""coordinates"":[-50.55981444206113,-18.28438780147699]}"
4282,-0.07761529669043976,-51.64972447447862,1,"{""type"":""Point"",""coordinates"":[-51.64972447447862,-0.07761529669043976]}"
4284,-27.19578295698557,-52.519424724016865,1,"{""type"":""Point"",""coordinates"":[-52.519424724016865,-27.19578295698557]}"
4285,-1.3454102427112007,-62.33988867732545,1,"{""type"":""Point"",""coordinates"":[-62.33988867732545,-1.3454102427112007]}"
4286,-4.2824247548064625,-50.02986471187868,1,"{""type"":""Point"",""coordinates"":[-50.02986471187868,-4.2824247548064625]}"
4298,-22.31970095092566,-52.76524796002399,1,"{""type"":""Point"",""coordinates"":[-52.76524796002399,-22.31970095092566]}"
4314,-29.712906783645582,-55.14591278590967,1,"{""type"":""Point"",""coordinates"":[-55.14591278590967,-29.712906783645582]}"
4322,-29.21593977463177,-55.15705507183413,1,"{""type"":""Point"",""coordinates"":[-55.15705507183413,-29.21593977463177]}"
4327,-11.385200924356246,-52.215839382134206,1,"{""type"":""Point"",""coordinates"":[-52.215839382134206,-11.385200924356246]}"
4330,-10.500335665813862,-63.5272976285079,1,"{""type"":""Point"",""coordinates"":[-63.5272976285079,-10.500335665813862]}"
4334,-20.39682743718748,-57.34460331846982,1,"{""type"":""Point"",""coordinates"":[-57.34460331846982,-20.39682743718748]}"
4343,-6.519827658758895,-55.26027982050408,1,"{""type"":""Point"",""coordinates"":[-55.26027982050408,-6.519827658758895]}"
4351,-4.113463825278782,-48.15476831523594,1,"{""type"":""Point"",""coordinates"":[-48.15476831523594,-4.113463825278782]}"
4352,-2.4201378905239785,-48.56918882897208,1,"{""type"":""Point"",""coordinates"":[-48.56918882897208,-2.4201378905239785]}"
4354,-14.04536119591909,-52.538204050113954,1,"{""type"":""Point"",""coordinates"":[-52.538204050113954,-14.04536119591909]}"
4355,-5.9453517928795705,-51.14565942744287,1,"{""type"":""Point"",""coordinates"":[-51.14565942744287,-5.9453517928795705]}"
4357,-8.715326185738613,-66.86981639195271,1,"{""type"":""Point"",""coordinates"":[-66.86981639195271,-8.715326185738613]}"
4358,-9.843279337812264,-48.8387387021737,1,"{""type"":""Point"",""coordinates"":[-48.8387387021737,-9.843279337812264]}"
4362,-9.485679865898957,-63.31444507969203,1,"{""type"":""Point"",""coordinates"":[-63.31444507969203,-9.485679865898957]}"
4365,-7.163104921714955,-34.88515103670419,1,"{""type"":""Point"",""coordinates"":[-34.88515103670419,-7.163104921714955]}"
4367,-30.006908597836375,-52.55593044238115,1,"{""type"":""Point"",""coordinates"":[-52.55593044238115,-30.006908597836375]}"
4376,-3.1825678861900966,-47.678823774807256,1,"{""type"":""Point"",""coordinates"":[-47.678823774807256,-3.1825678861900966]}"
4377,-9.031857198395912,-63.56756960666082,1,"{""type"":""Point"",""coordinates"":[-63.56756960666082,-9.031857198395912]}"
4383,-5.28663315015453,-46.930616541570664,1,"{""type"":""Point"",""coordinates"":[-46.930616541570664,-5.28663315015453]}"
4385,-18.78367332146861,-52.02099257740781,1,"{""type"":""Point"",""coordinates"":[-52.02099257740781,-18.78367332146861]}"
4390,-1.8513017650235342,-53.75121370301438,1,"{""type"":""Point"",""coordinates"":[-53.75121370301438,-1.8513017650235342]}"
4396,-9.022128147590168,-62.652649571904355,1,"{""type"":""Point"",""coordinates"":[-62.652649571904355,-9.022128147590168]}"
4397,-15.597891755750242,-54.95068170774889,1,"{""type"":""Point"",""coordinates"":[-54.95068170774889,-15.597891755750242]}"
4401,-11.7404270060114,-55.75177856681406,1,"{""type"":""Point"",""coordinates"":[-55.75177856681406,-11.7404270060114]}"
4402,-15.076911040293643,-48.94114240508506,1,"{""type"":""Point"",""coordinates"":[-48.94114240508506,-15.076911040293643]}"
4403,-9.693373695929791,-57.34369641995156,1,"{""type"":""Point"",""coordinates"":[-57.34369641995156,-9.693373695929791]}"
4408,-3.981363232208842,-49.165564299695426,1,"{""type"":""Point"",""coordinates"":[-49.165564299695426,-3.981363232208842]}"
4410,1.692646018096958,-50.339400787066566,1,"{""type"":""Point"",""coordinates"":[-50.339400787066566,1.692646018096958]}"
4411,-13.823152059069715,-60.14714605246264,1,"{""type"":""Point"",""coordinates"":[-60.14714605246264,-13.823152059069715]}"
4419,-26.608905399887405,-52.123222710238494,1,"{""type"":""Point"",""coordinates"":[-52.123222710238494,-26.608905399887405]}"
4421,-1.365017011116781,-46.55976167965731,1,"{""type"":""Point"",""coordinates"":[-46.55976167965731,-1.365017011116781]}"
4433,-31.443060882674995,-54.341952455276655,1,"{""type"":""Point"",""coordinates"":[-54.341952455276655,-31.443060882674995]}"
4435,-10.33764611810508,-56.392434803531685,1,"{""type"":""Point"",""coordinates"":[-56.392434803531685,-10.33764611810508]}"
4441,-0.1488085471180606,-49.88918485514384,1,"{""type"":""Point"",""coordinates"":[-49.88918485514384,-0.1488085471180606]}"
4445,-11.736367111974463,-37.74602816833405,1,"{""type"":""Point"",""coordinates"":[-37.74602816833405,-11.736367111974463]}"
4449,-1.6553695308511625,-47.53365035693761,1,"{""type"":""Point"",""coordinates"":[-47.53365035693761,-1.6553695308511625]}"
4452,-21.674918429446077,-41.99195322885435,1,"{""type"":""Point"",""coordinates"":[-41.99195322885435,-21.674918429446077]}"
4453,-20.91501448807017,-52.04104621364852,1,"{""type"":""Point"",""coordinates"":[-52.04104621364852,-20.91501448807017]}"
4457,-11.708480788251263,-63.11076453416766,1,"{""type"":""Point"",""coordinates"":[-63.11076453416766,-11.708480788251263]}"
4469,-9.83444187827155,-68.51176404068822,1,"{""type"":""Point"",""coordinates"":[-68.51176404068822,-9.83444187827155]}"
4472,-13.373008465926317,-58.641129069162766,1,"{""type"":""Point"",""coordinates"":[-58.641129069162766,-13.373008465926317]}"
4473,-2.9118356448956866,-52.123990461106644,1,"{""type"":""Point"",""coordinates"":[-52.123990461106644,-2.9118356448956866]}"
4478,-17.94578689826613,-53.72877292285348,1,"{""type"":""Point"",""coordinates"":[-53.72877292285348,-17.94578689826613]}"
4486,-7.440032009932436,-62.961183280874906,1,"{""type"":""Point"",""coordinates"":[-62.961183280874906,-7.440032009932436]}"
4499,-7.96117171589311,-48.13546003092297,1,"{""type"":""Point"",""coordinates"":[-48.13546003092297,-7.96117171589311]}"
4500,-11.842498440870457,-58.26205969808285,1,"{""type"":""Point"",""coordinates"":[-58.26205969808285,-11.842498440870457]}"
4505,-3.435119084000051,-57.85674386470007,1,"{""type"":""Point"",""coordinates"":[-57.85674386470007,-3.435119084000051]}"
4507,-6.519211073722184,-51.4529156427331,1,"{""type"":""Point"",""coordinates"":[-51.4529156427331,-6.519211073722184]}"
4517,-28.227268969487163,-50.226305012921415,1,"{""type"":""Point"",""coordinates"":[-50.226305012921415,-28.227268969487163]}"
4521,-11.571280011785984,-56.058537423271524,1,"{""type"":""Point"",""coordinates"":[-56.058537423271524,-11.571280011785984]}"
4523,-11.535229472998804,-58.2379412140809,1,"{""type"":""Point"",""coordinates"":[-58.2379412140809,-11.535229472998804]}"
4537,-4.656044849141055,-48.573623024950415,1,"{""type"":""Point"",""coordinates"":[-48.573623024950415,-4.656044849141055]}"
4540,-10.212628111776333,-63.984705011639015,1,"{""type"":""Point"",""coordinates"":[-63.984705011639015,-10.212628111776333]}"
4543,-9.342917147890377,-50.63681992820689,1,"{""type"":""Point"",""coordinates"":[-50.63681992820689,-9.342917147890377]}"
4545,-2.081587411144884,-49.027942348324856,1,"{""type"":""Point"",""coordinates"":[-49.027942348324856,-2.081587411144884]}"
4546,-11.623014215115468,-48.21303694696264,1,"{""type"":""Point"",""coordinates"":[-48.21303694696264,-11.623014215115468]}"
4550,-10.916424242446665,-55.508110753788934,1,"{""type"":""Point"",""coordinates"":[-55.508110753788934,-10.916424242446665]}"
4551,-4.622380005341023,-37.877055448639545,1,"{""type"":""Point"",""coordinates"":[-37.877055448639545,-4.622380005341023]}"
4552,-12.41866062116976,-38.39108646532045,1,"{""type"":""Point"",""coordinates"":[-38.39108646532045,-12.41866062116976]}"
4563,-17.307549826284834,-49.4535152814557,1,"{""type"":""Point"",""coordinates"":[-49.4535152814557,-17.307549826284834]}"
4569,-3.132733000782331,-59.98861950585924,1,"{""type"":""Point"",""coordinates"":[-59.98861950585924,-3.132733000782331]}"
4571,-18.456768797615325,-57.39552713904342,1,"{""type"":""Point"",""coordinates"":[-57.39552713904342,-18.456768797615325]}"
4576,-21.875802922641626,-52.36288441467127,1,"{""type"":""Point"",""coordinates"":[-52.36288441467127,-21.875802922641626]}"
4585,-13.669071478791599,-50.61202264308413,1,"{""type"":""Point"",""coordinates"":[-50.61202264308413,-13.669071478791599]}"
4593,-6.515040456579098,-49.24926166362256,1,"{""type"":""Point"",""coordinates"":[-49.24926166362256,-6.515040456579098]}"
4597,-12.437097742193902,-50.120416694589835,1,"{""type"":""Point"",""coordinates"":[-50.120416694589835,-12.437097742193902]}"
4599,-2.429742879630021,-51.83732478062458,1,"{""type"":""Point"",""coordinates"":[-51.83732478062458,-2.429742879630021]}"
4609,-12.948755768873916,-53.96088508865582,1,"{""type"":""Point"",""coordinates"":[-53.96088508865582,-12.948755768873916]}"
4611,-17.37115876809323,-57.894572790173214,1,"{""type"":""Point"",""coordinates"":[-57.894572790173214,-17.37115876809323]}"
4612,-10.720212877844656,-65.08929952623586,1,"{""type"":""Point"",""coordinates"":[-65.08929952623586,-10.720212877844656]}"
4617,-9.535959679149881,-54.945990541480285,1,"{""type"":""Point"",""coordinates"":[-54.945990541480285,-9.535959679149881]}"
4620,-19.377409979284455,-57.5175743777702,1,"{""type"":""Point"",""coordinates"":[-57.5175743777702,-19.377409979284455]}"
4622,-14.928337754975045,-57.47511787285171,1,"{""type"":""Point"",""coordinates"":[-57.47511787285171,-14.928337754975045]}"
4626,-14.723294096742109,-52.83832874423971,1,"{""type"":""Point"",""coordinates"":[-52.83832874423971,-14.723294096742109]}"
4627,-3.1717841578416306,-60.18235084836696,1,"{""type"":""Point"",""coordinates"":[-60.18235084836696,-3.1717841578416306]}"
4628,-13.29953636437526,-52.41086083463848,1,"{""type"":""Point"",""coordinates"":[-52.41086083463848,-13.29953636437526]}"
4630,-4.3184629610759835,-48.23719037368614,1,"{""type"":""Point"",""coordinates"":[-48.23719037368614,-4.3184629610759835]}"
4632,-14.789294066149804,-50.98118840888514,1,"{""type"":""Point"",""coordinates"":[-50.98118840888514,-14.789294066149804]}"
4634,-3.1416923423021563,-60.363516718113914,1,"{""type"":""Point"",""coordinates"":[-60.363516718113914,-3.1416923423021563]}"
4637,-10.89622895572766,-51.53238182256891,1,"{""type"":""Point"",""coordinates"":[-51.53238182256891,-10.89622895572766]}"
4638,-2.00703924612732,-65.46912635874187,1,"{""type"":""Point"",""coordinates"":[-65.46912635874187,-2.00703924612732]}"
4641,-26.631252578199515,-49.369196604943085,1,"{""type"":""Point"",""coordinates"":[-49.369196604943085,-26.631252578199515]}"
4645,-10.037725253799236,-48.33491138942956,1,"{""type"":""Point"",""coordinates"":[-48.33491138942956,-10.037725253799236]}"
4658,-19.258076734325,-55.48239504154593,1,"{""type"":""Point"",""coordinates"":[-55.48239504154593,-19.258076734325]}"
4660,-21.595221083971527,-53.577026954064614,1,"{""type"":""Point"",""coordinates"":[-53.577026954064614,-21.595221083971527]}"
4664,-10.72918967955998,-49.822765179611146,1,"{""type"":""Point"",""coordinates"":[-49.822765179611146,-10.72918967955998]}"
4675,-8.901769371713014,-64.07662831858543,1,"{""type"":""Point"",""coordinates"":[-64.07662831858543,-8.901769371713014]}"
4681,-31.248145391058138,-54.288207099155095,1,"{""type"":""Point"",""coordinates"":[-54.288207099155095,-31.248145391058138]}"
4685,-5.875939241805704,-46.990038635002264,1,"{""type"":""Point"",""coordinates"":[-46.990038635002264,-5.875939241805704]}"
4687,-5.898867065903586,-50.24062696494226,1,"{""type"":""Point"",""coordinates"":[-50.24062696494226,-5.898867065903586]}"
4688,1.2190091918390866,-50.024432776531484,1,"{""type"":""Point"",""coordinates"":[-50.024432776531484,1.2190091918390866]}"
4695,-8.223112085448372,-70.74479483760716,1,"{""type"":""Point"",""coordinates"":[-70.74479483760716,-8.223112085448372]}"
4699,-9.145646236213627,-48.19493730228507,1,"{""type"":""Point"",""coordinates"":[-48.19493730228507,-9.145646236213627]}"
4707,-12.327352750028513,-52.594624406426156,1,"{""type"":""Point"",""coordinates"":[-52.594624406426156,-12.327352750028513]}"
4709,-4.966584646193313,-49.79926705285766,1,"{""type"":""Point"",""coordinates"":[-49.79926705285766,-4.966584646193313]}"
4723,-4.915788468096851,-47.47963990354968,1,"{""type"":""Point"",""coordinates"":[-47.47963990354968,-4.915788468096851]}"
4724,-1.6007051175162568,-58.497959631986845,1,"{""type"":""Point"",""coordinates"":[-58.497959631986845,-1.6007051175162568]}"
4726,-1.6601521431039223,-54.437768649024726,1,"{""type"":""Point"",""coordinates"":[-54.437768649024726,-1.6601521431039223]}"
4734,-9.597275701036688,-51.54304192219391,1,"{""type"":""Point"",""coordinates"":[-51.54304192219391,-9.597275701036688]}"
4736,-11.659143127474156,-52.08996685936912,1,"{""type"":""Point"",""coordinates"":[-52.08996685936912,-11.659143127474156]}"
4739,-1.8772417817025517,-54.29776366549125,1,"{""type"":""Point"",""coordinates"":[-54.29776366549125,-1.8772417817025517]}"
4748,-10.038540489127884,-56.08400342383164,1,"{""type"":""Point"",""coordinates"":[-56.08400342383164,-10.038540489127884]}"
4751,-8.074019162239292,-55.48267212796872,1,"{""type"":""Point"",""coordinates"":[-55.48267212796872,-8.074019162239292]}"
4752,-10.491888972233742,-68.85932073284023,1,"{""type"":""Point"",""coordinates"":[-68.85932073284023,-10.491888972233742]}"
4757,-8.528841804204546,-63.87418858245249,1,"{""type"":""Point"",""coordinates"":[-63.87418858245249,-8.528841804204546]}"
4763,-14.496110530407318,-58.47616758056179,1,"{""type"":""Point"",""coordinates"":[-58.47616758056179,-14.496110530407318]}"
4766,-11.04772156793692,-59.12149425621331,1,"{""type"":""Point"",""coordinates"":[-59.12149425621331,-11.04772156793692]}"
4775,-14.835025252146876,-51.13393149312325,1,"{""type"":""Point"",""coordinates"":[-51.13393149312325,-14.835025252146876]}"
4780,-2.0466030539383713,-55.59293079805636,1,"{""type"":""Point"",""coordinates"":[-55.59293079805636,-2.0466030539383713]}"
4787,-28.59191563056347,-54.314115077123624,1,"{""type"":""Point"",""coordinates"":[-54.314115077123624,-28.59191563056347]}"
4793,-2.523107711998525,-57.25201519742576,1,"{""type"":""Point"",""coordinates"":[-57.25201519742576,-2.523107711998525]}"
4797,-5.481709312717195,-50.579691648343555,1,"{""type"":""Point"",""coordinates"":[-50.579691648343555,-5.481709312717195]}"
4800,-13.373245437552098,-54.75659908238315,1,"{""type"":""Point"",""coordinates"":[-54.75659908238315,-13.373245437552098]}"
4802,-19.124291290725136,-53.66041917057367,1,"{""type"":""Point"",""coordinates"":[-53.66041917057367,-19.124291290725136]}"
4804,-19.901843002524643,-52.13182208070758,1,"{""type"":""Point"",""coordinates"":[-52.13182208070758,-19.901843002524643]}"
4805,-21.626122459999035,-43.46572838195368,1,"{""type"":""Point"",""coordinates"":[-43.46572838195368,-21.626122459999035]}"
4812,-3.4025423063837184,-49.484931820302464,1,"{""type"":""Point"",""coordinates"":[-49.484931820302464,-3.4025423063837184]}"
4821,-11.568431429200338,-61.42545000033585,1,"{""type"":""Point"",""coordinates"":[-61.42545000033585,-11.568431429200338]}"
4831,-6.197081667754882,-47.81819637928944,1,"{""type"":""Point"",""coordinates"":[-47.81819637928944,-6.197081667754882]}"
4849,-30.153154567006442,-52.70228289016122,1,"{""type"":""Point"",""coordinates"":[-52.70228289016122,-30.153154567006442]}"
4850,-21.95444503929076,-55.35794562509794,1,"{""type"":""Point"",""coordinates"":[-55.35794562509794,-21.95444503929076]}"
4851,-10.289940613963854,-62.40492523649369,1,"{""type"":""Point"",""coordinates"":[-62.40492523649369,-10.289940613963854]}"
4855,-18.221309265239235,-52.695369959610055,1,"{""type"":""Point"",""coordinates"":[-52.695369959610055,-18.221309265239235]}"
4868,-18.54667933457929,-51.26511577456771,1,"{""type"":""Point"",""coordinates"":[-51.26511577456771,-18.54667933457929]}"
4883,-14.537432023063172,-52.042888351118336,1,"{""type"":""Point"",""coordinates"":[-52.042888351118336,-14.537432023063172]}"
4885,-6.629997940327147,-52.58292892285177,1,"{""type"":""Point"",""coordinates"":[-52.58292892285177,-6.629997940327147]}"
4890,-12.953727952692438,-56.80523528416152,1,"{""type"":""Point"",""coordinates"":[-56.80523528416152,-12.953727952692438]}"
4895,-2.568767877504801,-49.577415760955894,1,"{""type"":""Point"",""coordinates"":[-49.577415760955894,-2.568767877504801]}"
4898,-16.349039605478428,-52.4376127987998,1,"{""type"":""Point"",""coordinates"":[-52.4376127987998,-16.349039605478428]}"
4901,-11.617928450802031,-51.67415837522417,1,"{""type"":""Point"",""coordinates"":[-51.67415837522417,-11.617928450802031]}"
4903,-7.737139803086,-47.65958984243807,1,"{""type"":""Point"",""coordinates"":[-47.65958984243807,-7.737139803086]}"
4908,-3.0207603621420254,-65.1877965284079,1,"{""type"":""Point"",""coordinates"":[-65.1877965284079,-3.0207603621420254]}"
4909,1.7331966299975017,-55.49133353009727,1,"{""type"":""Point"",""coordinates"":[-55.49133353009727,1.7331966299975017]}"
4910,-8.066035545321835,-50.593147295611125,1,"{""type"":""Point"",""coordinates"":[-50.593147295611125,-8.066035545321835]}"
4915,0.2161383948256182,-69.7273556786129,1,"{""type"":""Point"",""coordinates"":[-69.7273556786129,0.2161383948256182]}"
4918,-21.148126129730368,-56.044284263787695,1,"{""type"":""Point"",""coordinates"":[-56.044284263787695,-21.148126129730368]}"
4929,-18.583174017873503,-53.42963020537656,1,"{""type"":""Point"",""coordinates"":[-53.42963020537656,-18.583174017873503]}"
4939,-2.408064103785211,-55.36317950352951,1,"{""type"":""Point"",""coordinates"":[-55.36317950352951,-2.408064103785211]}"
4942,-17.812138249281624,-54.22602026840609,1,"{""type"":""Point"",""coordinates"":[-54.22602026840609,-17.812138249281624]}"
4948,-29.88467116862495,-50.19595228735567,1,"{""type"":""Point"",""coordinates"":[-50.19595228735567,-29.88467116862495]}"
4951,-11.720923371312315,-62.51069380991616,1,"{""type"":""Point"",""coordinates"":[-62.51069380991616,-11.720923371312315]}"
4959,-9.230385932833284,-56.93638125089171,1,"{""type"":""Point"",""coordinates"":[-56.93638125089171,-9.230385932833284]}"
4965,-10.737020255017544,-68.28047544777756,1,"{""type"":""Point"",""coordinates"":[-68.28047544777756,-10.737020255017544]}"
4973,-11.814528676926772,-49.54467906780928,1,"{""type"":""Point"",""coordinates"":[-49.54467906780928,-11.814528676926772]}"
4981,-4.439708312207021,-50.403151819882936,1,"{""type"":""Point"",""coordinates"":[-50.403151819882936,-4.439708312207021]}"
4985,-14.739763181984257,-50.49432057866787,1,"{""type"":""Point"",""coordinates"":[-50.49432057866787,-14.739763181984257]}"
4986,-14.809111037016228,-55.06020427758348,1,"{""type"":""Point"",""coordinates"":[-55.06020427758348,-14.809111037016228]}"
4990,-19.54134700372553,-53.685305564053806,1,"{""type"":""Point"",""coordinates"":[-53.685305564053806,-19.54134700372553]}"
4991,-16.05250038326589,-39.859931991273626,1,"{""type"":""Point"",""coordinates"":[-39.859931991273626,-16.05250038326589]}"
